match_id,tournament_event_id,match_num,date,surface,indoor,round,best_of,winner_id,winner_country_id,winner_seed,winner_entry,winner_rank,winner_rank_points,winner_elo_rating,winner_next_elo_rating,winner_age,winner_height,loser_id,loser_country_id,loser_seed,loser_entry,loser_rank,loser_rank_points,loser_elo_rating,loser_next_elo_rating,loser_age,loser_height,score,outcome,w_sets,l_sets,w_games,l_games,w_tbs,l_tbs,has_stats,match_id,set,minutes,w_ace,w_df,w_sv_pt,w_1st_in,w_1st_won,w_2nd_won,w_sv_gms,w_bp_sv,w_bp_fc,l_ace,l_df,l_sv_pt,l_1st_in,l_1st_won,l_2nd_won,l_sv_gms,l_bp_sv,l_bp_fc
170856,4098,280,5/02/2018,H,t,R32,3,5792,BIH,0,Q,129,448,0,0,26.570843,0,4252,GER,0,LL,72,733,0,0,34.338123,190,6-4 6-1,0,2,0,12,5,0,0,t,170856,0,60,5,1,56,30,26,16,9,3,3,4,3,54,32,21,9,8,5,8
170520,4090,293,8/01/2018,H,f,R16,3,5367,GER,0,0,65,782,0,0,28.4846,185,6044,USA,1,0,8,3165,0,0,25.289528,185,6-3 6-3,0,2,0,12,6,0,0,t,170520,0,61,9,2,43,26,23,9,9,0,1,8,2,61,34,22,9,9,4,8
170427,4087,284,1/01/2018,H,f,R32,3,5349,AUS,0,WC,128,436,0,0,28.550308,183,5159,CAN,0,Q,137,404,0,0,29.546886,180,7-6(4) 6-0,0,2,0,12,6,1,0,t,170427,0,95,8,0,57,37,27,17,9,1,1,1,1,74,43,24,17,9,7,10
171012,4103,295,19/02/2018,H,t,QF,3,6284,FRA,3,0,16,2335,0,0,23.989048,185,5922,SRB,8,0,36,1320,0,0,25.979465,185,7-6(5) 3-6 6-4,0,2,1,15,16,1,0,t,171012,0,114,20,4,97,58,44,24,15,3,4,9,1,89,63,51,17,16,1,2
170775,4095,9405,3/02/2018,H,f,RR,3,26416,ROU,0,0,797,21,0,0,20.818617,0,44550,LUX,0,0,1764,1,0,0,23.112936,0,6-3 6-2,0,2,0,12,5,0,0,t,170775,0,61,7,1,52,35,29,8,9,4,5,2,3,56,34,17,10,8,6,10
170744,4095,6302,3/02/2018,H,f,RR,3,5643,ESA,0,0,207,253,0,0,27.285421,0,5885,URU,0,0,305,159,0,0,26.042437,0,6-3 6-7(4) 7-6(5),0,2,1,18,15,1,1,t,170744,0,143,5,5,117,83,59,19,17,2,4,11,4,112,66,48,24,16,2,5
170515,4090,288,8/01/2018,H,f,R16,3,11176,KOR,0,0,62,832,0,0,21.639973,0,4544,USA,4,0,16,2265,0,0,32.70363,206,7-6(3) 5-7 6-2,0,2,1,17,15,1,0,t,170515,0,144,15,1,98,67,53,17,16,0,1,30,4,117,86,55,17,16,4,6
170521,4090,294,8/01/2018,H,f,QF,3,5216,ARG,2,0,12,2595,0,0,29.292265,198,11547,RUS,0,0,48,1030,0,0,21.634497,198,7-6(4) 6-3,0,2,0,12,9,1,0,t,170521,0,93,11,2,74,54,42,11,11,0,0,5,1,63,36,29,14,10,1,2
170541,4091,287,8/01/2018,H,f,R16,3,5324,FRA,0,0,42,1155,0,0,28.670773,196,4914,ARG,0,0,52,909,0,0,30.652977,188,6-2 3-6 6-1,0,2,1,15,9,0,0,t,170541,0,73,7,2,58,34,28,18,12,2,3,5,2,64,44,30,9,12,0,4
170866,4098,292,5/02/2018,H,t,R16,3,4677,SRB,6,0,67,755,0,0,31.986311,193,4794,UZB,0,0,74,713,0,0,31.4141,188,7-6(4) 1-6 7-6(5),0,2,1,13,18,2,0,t,170866,0,127,13,2,103,68,45,18,16,6,10,5,2,93,64,48,15,15,2,3
170941,4101,282,12/02/2018,H,t,R32,3,34651,NED,0,WC,259,197,0,0,21.615332,0,4526,SUI,5,0,13,2475,0,0,32.87885,183,4-6 6-3 6-2,0,2,1,16,11,0,0,t,170941,0,88,2,0,68,47,39,14,14,0,1,7,2,78,39,29,20,13,5,8
170522,4090,295,8/01/2018,H,f,QF,3,3970,ESP,7,0,38,1270,0,0,35.77002,175,11176,KOR,0,0,62,832,0,0,21.639973,0,6-3 6-2,0,2,0,12,5,0,0,t,170522,0,75,4,1,67,46,27,12,9,5,7,2,3,51,39,18,5,8,3,8
170761,4095,8002,3/02/2018,H,f,RR,3,45096,LIB,0,0,1070,8,0,0,19.441479,0,33903,TPE,0,0,598,48,0,0,21.38809,0,6-4 6-3,0,2,0,12,7,0,0,t,170761,0,68,4,1,56,38,32,10,10,1,1,1,2,47,32,23,9,9,4,6
171094,4106,284,26/02/2018,H,f,R32,3,4894,NED,0,0,43,1220,0,0,30.893908,190,11433,FRA,0,Q,115,484,0,0,21.336071,0,7-5 2-6 6-4,0,2,1,15,15,0,0,t,171094,0,135,2,3,104,61,42,18,15,13,17,13,5,102,59,40,21,15,4,8
170984,4102,294,19/02/2018,H,f,QF,3,26010,USA,0,WC,91,614,0,0,20.082136,188,11176,KOR,8,0,30,1472,0,0,21.754963,0,5-7 6-4 6-4,0,2,1,17,15,0,0,t,170984,0,148,14,4,114,68,45,28,16,10,12,8,5,100,65,49,15,16,5,8
170987,4102,297,19/02/2018,H,f,QF,3,5367,GER,0,0,64,821,0,0,28.599588,185,24020,USA,0,WC,228,231,0,0,20.479124,211,7-6(5) 6-3,0,2,0,12,9,1,0,t,170987,0,78,7,1,63,31,28,21,11,0,0,15,4,65,35,28,16,10,8,9
170933,4101,274,12/02/2018,H,t,R32,3,5663,BEL,4,0,7,3400,0,0,27.18412,163,3917,FRA,0,LL,101,547,0,0,36.060234,190,6-1 6-3,0,2,0,12,4,0,0,t,170933,0,64,7,1,56,41,28,11,8,3,3,2,0,49,32,18,7,8,4,8
170489,4089,289,1/01/2018,H,f,R16,3,4894,NED,5,0,42,1130,0,0,30.74059,190,11769,CHI,0,0,113,523,0,0,22.225872,0,3-6 7-6(5) 7-5,0,2,1,16,17,1,0,t,170489,0,130,13,2,104,63,50,21,16,3,5,12,3,107,64,49,25,17,3,5
170419,4087,275,1/01/2018,H,f,R32,3,45105,AUS,0,WC,208,245,0,0,18.872005,183,5438,USA,0,0,44,1055,0,0,28.021902,188,7-6(7) 6-4,0,2,0,12,10,1,0,t,170419,0,104,9,3,66,37,32,17,11,2,3,6,2,80,43,33,17,11,4,6
170922,4100,294,12/02/2018,H,t,QF,3,5016,USA,2,0,12,2490,0,0,30.351814,198,3333,CRO,0,0,89,635,0,0,38.95688,208,7-6(5) 7-6(4),0,2,0,12,12,2,0,t,170922,0,79,11,0,65,52,48,11,12,0,0,15,1,74,52,42,16,12,2,2
170940,4101,281,12/02/2018,H,t,R32,3,644,GER,3,0,4,4450,0,0,20.81588,198,3970,ESP,0,0,39,1280,0,0,35.865845,175,6-4 6-3,0,2,0,12,7,0,0,t,170940,0,84,4,1,66,45,29,10,9,9,11,0,4,64,46,25,6,10,1,6
170746,4095,6505,3/02/2018,H,f,RR,3,27370,URU,0,0,1610,1,0,0,22.940453,0,51405,ESA,0,0,0,0,0,0,18.009583,0,6-2 6-1,0,2,0,12,3,0,0,t,170746,0,48,1,2,40,23,18,12,8,2,2,0,10,52,29,16,7,7,1,6
170970,4102,280,19/02/2018,H,f,R32,3,5375,USA,0,0,75,701,0,0,28.577686,183,6354,IND,0,Q,140,405,0,0,23.282682,0,6-1 6-2,0,2,0,12,3,0,0,t,170970,0,68,1,4,40,21,17,12,7,1,1,2,4,69,38,20,11,8,6,11
170517,4090,290,8/01/2018,H,f,R16,3,5131,ESP,5,0,21,1855,0,0,29.735798,183,5438,USA,0,0,46,1055,0,0,28.041067,188,2-6 6-2 6-1,0,2,1,14,9,0,0,t,170517,0,98,1,2,72,44,31,16,12,4,6,6,2,62,36,24,11,11,1,5
170809,4096,289,5/02/2018,H,t,R16,3,25897,RUS,6,0,36,1310,0,0,20.295689,188,4868,FRA,0,0,91,605,0,0,30.98152,188,6-2 6-1,0,2,0,12,3,0,0,t,170809,0,61,9,4,54,31,26,11,8,3,3,6,2,48,25,15,8,7,1,5
170926,4100,298,12/02/2018,H,t,SF,3,5016,USA,2,0,12,2490,0,0,30.351814,198,5166,FRA,4,0,25,1670,0,0,29.623545,183,6-7(5) 7-5 6-3,0,2,1,19,14,0,1,t,170926,0,118,21,2,96,69,53,14,16,5,6,9,1,101,78,52,14,17,3,7
170498,4089,298,1/01/2018,H,f,SF,3,4728,RSA,2,0,14,2480,0,0,31.624914,203,5324,FRA,4,0,41,1155,0,0,28.65161,196,6-7(6) 7-6(2) 6-1,0,2,1,18,13,1,1,t,170498,0,139,26,3,107,74,55,22,16,4,5,6,4,101,52,40,28,15,6,9
170533,4091,277,8/01/2018,H,f,R32,3,5986,BIH,7,0,30,1391,0,0,25.637236,172,5515,GER,0,0,53,898,0,0,27.70705,193,6-1 6-4,0,2,0,12,5,0,0,t,170533,0,60,7,3,51,29,26,11,9,2,3,7,3,54,32,22,5,8,6,10
170810,4096,290,5/02/2018,H,t,R16,3,4752,FRA,5,0,33,1375,0,0,31.635866,185,5718,FRA,0,0,76,690,0,0,26.888433,188,7-6(3) 5-7 6-3,0,2,1,17,16,1,0,t,170810,0,128,9,0,92,61,48,19,17,2,4,14,2,100,57,43,23,16,3,5
170855,4098,279,5/02/2018,H,t,R32,3,9719,GER,0,0,82,669,0,0,22.644764,0,4291,TUN,0,0,110,515,0,0,34.045174,185,7-6(3) 6-4,0,2,0,12,10,1,0,t,170855,0,86,13,2,77,47,38,17,11,5,5,5,2,71,36,30,17,11,2,3
170993,4103,273,19/02/2018,H,t,R32,3,4180,LUX,6,0,28,1535,0,0,34.784393,193,4659,UKR,0,LL,118,498,0,0,32.120464,193,7-5 6-3,0,2,0,13,8,0,0,t,170993,0,79,15,1,63,43,36,13,11,7,7,11,0,58,35,26,12,10,3,5
170934,4101,275,12/02/2018,H,t,R32,3,3852,ESP,0,0,37,1295,0,0,36.396988,188,5364,SVK,0,Q,150,376,0,0,28.591375,190,6-3 7-6(4),0,2,0,12,9,1,0,t,170934,0,87,15,2,69,45,37,13,11,3,4,7,3,69,48,34,11,10,4,6
170517,4090,290,8/01/2018,H,f,R16,3,5131,ESP,5,0,21,1855,0,0,29.735798,183,5438,USA,0,0,46,1055,0,0,28.041067,188,2-6 6-2 6-1,0,2,1,14,9,0,0,t,170517,0,98,1,2,72,44,31,16,12,4,6,6,2,62,36,24,11,11,1,5
170939,4101,280,12/02/2018,H,t,R32,3,4311,ITA,0,LL,81,686,0,0,33.976727,190,5303,POR,0,0,68,755,0,0,28.873375,185,6-4 1-6 6-2,0,2,1,13,12,0,0,t,170939,0,109,4,2,84,49,37,15,12,4,6,12,3,87,55,40,14,13,4,7
171002,4103,284,19/02/2018,H,t,R32,3,3898,FRA,0,0,56,882,0,0,36.167007,185,4291,TUN,0,0,116,501,0,0,34.083504,185,6-4 6-3,0,2,0,12,7,0,0,t,171002,0,77,6,1,57,35,26,13,9,3,3,3,0,62,37,26,9,10,4,7
170742,4095,6104,3/02/2018,H,f,RR,3,25977,EGY,0,0,296,165,0,0,19.657768,0,45305,NOR,0,0,0,0,0,0,18.658453,0,6-4 6-0,0,2,0,12,4,0,0,t,170742,0,53,6,1,52,35,25,8,8,6,8,3,1,49,33,12,7,8,1,7
170945,4101,286,12/02/2018,H,t,R16,3,5763,BUL,2,0,5,4425,0,0,26.746065,188,5922,SRB,0,0,38,1283,0,0,25.9603,185,7-6(4) 7-5,0,2,0,13,11,1,0,t,170945,0,103,13,2,85,57,47,13,12,4,4,2,1,77,55,40,13,12,3,4
170758,4095,7704,3/02/2018,H,f,RR,3,4233,DEN,0,0,559,54,0,0,34.425735,190,26333,IRL,0,0,840,19,0,0,22.338125,0,6-1 6-1,0,2,0,12,2,0,0,t,170758,0,64,4,2,56,26,17,18,7,11,12,0,4,56,32,18,5,7,6,12
170981,4102,291,19/02/2018,H,f,R16,3,5528,RUS,0,0,76,694,0,0,27.78371,185,5375,USA,0,0,75,701,0,0,28.577686,183,7-6(6) 6-3,0,2,0,12,9,1,0,t,170981,0,93,5,3,80,49,36,19,11,6,7,6,9,63,32,28,13,10,0,2
171068,4105,289,26/02/2018,H,f,R16,3,5216,ARG,6,0,9,2745,0,0,29.42642,198,3970,ESP,0,0,39,1280,0,0,35.904175,175,6-4 4-6 6-3,0,2,1,16,13,0,0,t,171068,0,144,9,5,101,55,43,21,15,8,10,0,1,79,47,33,21,14,4,7
170554,4091,300,8/01/2018,H,f,F,3,6407,RUS,0,Q,84,642,0,0,21.908281,198,45105,AUS,0,SE,167,323,0,0,18.89117,183,1-6 6-4 7-5,0,2,1,14,15,0,0,t,170554,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170767,4095,8605,3/02/2018,H,f,RR,3,45282,PHI,0,0,0,0,0,0,18.59822,0,44869,INA,0,0,1535,2,0,0,20.6872,0,6-3 6-3,0,2,0,12,6,0,0,t,170767,0,73,5,2,64,36,24,16,9,1,2,1,1,54,34,21,8,9,1,5
170483,4089,282,1/01/2018,H,f,R32,3,5718,FRA,8,0,81,652,0,0,26.792608,188,6051,ITA,0,0,109,543,0,0,25.253935,185,7-6(4) 6-7(6) 6-2,0,2,1,18,14,1,1,t,170483,0,144,11,7,118,76,57,19,16,9,11,5,4,109,72,48,18,16,2,6
170476,4089,273,1/01/2018,H,f,R32,3,5055,KAZ,7,0,74,693,0,0,30.017796,183,5420,MDA,0,0,87,616,0,0,28.139631,175,6-2 7-6(4),0,2,0,12,8,1,0,t,170476,0,124,2,0,82,49,33,19,10,8,9,5,6,85,52,33,12,10,6,9
170523,4090,296,8/01/2018,H,f,QF,3,5131,ESP,5,0,21,1855,0,0,29.735798,183,6196,CZE,0,0,64,815,0,0,24.49829,198,7-6(1) 6-2,0,2,0,12,8,1,0,t,170523,0,89,2,1,57,44,33,10,10,1,2,8,4,72,48,30,9,10,1,4
170948,4101,289,12/02/2018,H,t,R16,3,4606,CZE,6,0,17,2320,0,0,32.4052,196,4677,SRB,0,0,67,755,0,0,32.005474,193,6-1 6-2,0,2,0,12,3,0,0,t,170948,0,60,4,0,44,26,21,12,8,1,1,5,5,52,31,20,5,7,5,9
170517,4090,290,8/01/2018,H,f,R16,3,5131,ESP,5,0,21,1855,0,0,29.735798,183,5438,USA,0,0,46,1055,0,0,28.041067,188,2-6 6-2 6-1,0,2,1,14,9,0,0,t,170517,0,98,1,2,72,44,31,16,12,4,6,6,2,62,36,24,11,11,1,5
170923,4100,295,12/02/2018,H,t,QF,3,5166,FRA,4,0,25,1670,0,0,29.623545,183,4628,ESP,0,Q,128,446,0,0,32.29295,0,7-5 2-6 6-3,0,2,1,15,14,0,0,t,170923,0,150,10,1,105,72,44,17,15,6,10,5,0,92,57,35,19,14,7,11
170538,4091,283,8/01/2018,H,f,R32,3,11549,USA,0,0,55,878,0,0,21.24846,0,4467,FRA,0,SE,57,860,0,0,33.03217,183,6-1 6-4,0,2,0,12,5,0,0,t,170538,0,67,3,5,45,27,20,10,8,2,3,2,3,58,32,20,8,9,9,14
170873,4098,299,5/02/2018,H,t,SF,3,5792,BIH,0,Q,129,448,0,0,26.570843,0,4526,SUI,1,0,15,2385,0,0,32.859684,183,7-6(6) 6-4,0,2,0,12,10,1,0,t,170873,0,84,7,0,66,42,35,13,11,3,4,4,4,73,40,28,19,11,1,3
171051,4105,272,26/02/2018,H,f,R32,3,6029,ARG,0,0,18,2220,0,0,25.530458,170,4269,ESP,0,0,27,1540,0,0,34.283367,188,6-2 6-4,0,2,0,12,6,0,0,t,171051,0,68,3,2,56,33,24,16,9,5,5,6,7,48,27,21,8,9,1,4
171012,4103,295,19/02/2018,H,t,QF,3,6284,FRA,3,0,16,2335,0,0,23.989048,185,5922,SRB,8,0,36,1320,0,0,25.979465,185,7-6(5) 3-6 6-4,0,2,1,15,16,1,0,t,171012,0,114,20,4,97,58,44,24,15,3,4,9,1,89,63,51,17,16,1,2
170478,4089,276,1/01/2018,H,f,R32,3,11769,CHI,0,0,113,523,0,0,22.225872,0,4664,ESP,0,PR,1690,1,0,0,31.939768,180,6-7(4) 6-4 7-5,0,2,1,19,15,0,1,t,170478,0,150,9,5,105,63,48,24,17,5,7,4,5,109,68,47,24,17,5,9
170909,4100,279,12/02/2018,H,t,R32,3,5528,RUS,0,0,72,739,0,0,27.764545,185,3607,DOM,0,0,139,412,0,0,37.53046,173,7-5 6-1,0,2,0,13,6,0,0,t,170909,0,82,5,3,54,33,27,15,10,0,0,3,5,66,47,30,7,9,4,7
170745,4095,6404,3/02/2018,H,f,RR,3,4654,URU,0,0,32,1380,0,0,32.07666,180,5643,ESA,0,0,207,253,0,0,27.285421,0,6-4 6-4,0,2,0,12,8,0,0,t,170745,0,64,5,6,53,28,27,15,10,0,0,3,2,68,46,31,10,10,6,8
170470,4088,297,1/01/2018,H,f,QF,3,6219,AUT,1,0,5,4015,0,0,24.328543,185,26577,GRE,0,Q,91,606,0,0,19.38946,193,7-5 6-4,0,2,0,13,9,0,0,t,170470,0,100,7,4,70,45,33,13,11,6,7,4,3,76,49,32,11,11,2,5
170934,4101,275,12/02/2018,H,t,R32,3,3852,ESP,0,0,37,1295,0,0,36.396988,188,5364,SVK,0,Q,150,376,0,0,28.591375,190,6-3 7-6(4),0,2,0,12,9,1,0,t,170934,0,87,15,2,69,45,37,13,11,3,4,7,3,69,48,34,11,10,4,6
170952,4101,293,12/02/2018,H,t,R16,3,3819,SUI,1,0,2,9605,0,0,36.514717,185,4259,GER,0,0,36,1335,0,0,34.32717,178,7-6(8) 7-5,0,2,0,13,11,1,0,t,170952,0,101,11,0,68,46,41,14,12,0,0,5,2,91,56,36,24,12,5,6
170484,4089,283,1/01/2018,H,f,R32,3,6012,IND,0,0,118,499,0,0,25.494867,183,11432,IND,0,WC,610,45,0,0,23.983572,0,6-3 6-4,0,2,0,12,7,0,0,t,170484,0,75,2,0,48,34,22,10,9,0,2,5,5,66,41,25,8,10,4,9
170695,4093,1401,2/02/2018,H,f,RR,3,5486,DOM,0,0,284,173,0,0,27.882273,0,6238,BRA,0,0,365,118,0,0,24.281998,0,6-2 4-6 7-6(3),0,2,1,16,14,1,0,t,170695,0,134,8,4,94,66,48,15,15,3,5,9,5,116,76,52,15,15,11,14
170695,4093,1401,2/02/2018,H,f,RR,3,5486,DOM,0,0,284,173,0,0,27.882273,0,6238,BRA,0,0,365,118,0,0,24.281998,0,6-2 4-6 7-6(3),0,2,1,16,14,1,0,t,170695,0,134,8,4,94,66,48,15,15,3,5,9,5,116,76,52,15,15,11,14
170451,4088,278,1/01/2018,H,f,R32,3,5367,GER,0,0,60,817,0,0,28.465435,185,5922,SRB,6,0,34,1298,0,0,25.845312,185,6-4 6-1,0,2,0,12,5,0,0,t,170451,0,66,6,2,53,26,22,12,9,1,3,1,4,49,33,19,3,8,5,10
170463,4088,290,1/01/2018,H,f,R16,3,5367,GER,0,0,60,817,0,0,28.465435,185,26413,ITA,0,Q,135,410,0,0,21.722109,196,6-2 6-2,0,2,0,12,4,0,0,t,170463,0,51,2,0,38,22,19,13,8,0,0,3,2,50,30,17,8,8,2,6
170796,4096,273,5/02/2018,H,t,R32,3,5349,AUS,0,PR,109,521,0,0,28.646133,183,5209,JPN,8,0,41,1235,0,0,29.382614,173,5-7 6-3 6-4,0,2,1,17,14,0,0,t,170796,0,124,3,3,86,37,30,29,16,3,6,1,2,96,43,29,29,15,5,9
170804,4096,283,5/02/2018,H,t,R32,3,5564,LTU,0,PR,117,498,0,0,27.627653,175,3898,FRA,0,WC,55,923,0,0,36.128677,185,6-3 7-6(6),0,2,0,12,9,1,0,t,170804,0,98,10,1,80,46,38,17,11,5,6,11,7,65,38,27,13,10,2,4
170983,4102,293,19/02/2018,H,f,R16,3,24020,USA,0,WC,228,231,0,0,20.479124,211,6044,USA,1,0,8,2880,0,0,25.404518,185,4-6 7-5 6-3,0,2,1,17,14,0,0,t,170983,0,133,17,5,96,56,44,20,16,5,7,4,7,92,61,47,11,15,8,11
170955,4101,296,12/02/2018,H,t,QF,3,4311,ITA,0,LL,81,686,0,0,33.976727,190,6407,RUS,0,Q,57,894,0,0,22.004107,198,7-6(4) 4-6 6-3,0,2,1,16,15,1,0,t,170955,0,123,15,1,101,74,56,10,16,4,7,6,7,98,63,44,19,15,5,8
170422,4087,278,1/01/2018,H,f,R32,3,5231,UKR,0,0,38,1231,0,0,29.149897,180,6029,ARG,6,0,26,1675,0,0,25.377138,170,6-4 7-6(3),0,2,0,12,10,1,0,t,170422,0,93,6,4,69,40,32,16,11,3,4,1,2,70,34,22,20,11,1,3
170692,4093,1101,2/02/2018,H,f,RR,3,23588,COL,0,0,292,168,0,0,21.615332,191,4655,BAR,0,0,0,0,0,0,32.07392,0,6-0 6-4,0,2,0,12,4,0,0,t,170692,0,59,2,1,50,32,23,12,8,3,3,2,2,47,23,14,10,8,1,5
170418,4087,273,1/01/2018,H,f,R32,3,4794,UZB,0,0,63,809,0,0,31.318275,188,5986,BIH,7,0,30,1391,0,0,25.61807,172,6-7(4) 6-3 6-2,0,2,1,18,11,0,1,t,170418,0,145,7,0,94,66,48,12,14,9,11,8,6,120,53,37,29,15,10,16
170437,4087,295,1/01/2018,H,f,QF,3,45105,AUS,0,WC,208,245,0,0,18.872005,183,11553,USA,0,Q,175,299,0,0,19.975359,0,6-4 6-0,0,2,0,12,4,0,0,t,170437,0,74,6,1,46,23,18,17,8,3,3,3,5,51,29,18,8,8,3,7
170853,4098,277,5/02/2018,H,t,R32,3,5644,ROU,0,0,93,596,0,0,27.304586,193,4894,NED,5,0,42,1175,0,0,30.836414,190,7-6(5) 6-4,0,2,0,12,10,1,0,t,170853,0,75,12,1,57,40,35,15,11,0,0,0,2,73,39,27,21,11,0,1
170799,4096,277,5/02/2018,H,t,R32,3,25897,RUS,6,0,36,1310,0,0,20.295689,188,4198,ESP,0,0,69,755,0,0,34.67488,188,6-4 6-4,0,2,0,12,8,0,0,t,170799,0,74,4,3,59,35,29,13,10,5,6,3,10,70,33,23,17,10,5,8
170812,4096,292,5/02/2018,H,t,R16,3,11547,RUS,0,0,49,1030,0,0,21.711157,198,5564,LTU,0,PR,117,498,0,0,27.627653,175,6-2 7-6(11),0,2,0,12,8,1,0,t,170812,0,89,13,2,61,38,28,9,10,1,4,2,3,76,42,25,15,10,3,8
170520,4090,293,8/01/2018,H,f,R16,3,5367,GER,0,0,65,782,0,0,28.4846,185,6044,USA,1,0,8,3165,0,0,25.289528,185,6-3 6-3,0,2,0,12,6,0,0,t,170520,0,61,9,2,43,26,23,9,9,0,1,8,2,61,34,22,9,9,4,8
170814,4096,294,5/02/2018,H,t,QF,3,6284,FRA,2,0,17,2235,0,0,23.950718,185,5324,FRA,0,0,44,1110,0,0,28.747433,196,6-1 6-4,0,2,0,12,5,0,0,t,170814,0,53,5,3,57,31,25,13,9,2,3,4,3,40,17,12,9,8,0,4
170743,4095,6201,3/02/2018,H,f,RR,3,4654,URU,0,0,32,1380,0,0,32.07666,180,8749,ESA,0,0,0,0,0,0,23.162218,0,6-1 6-3,0,2,0,12,4,0,0,t,170743,0,55,3,2,41,28,25,8,8,1,1,1,6,68,44,26,8,8,4,8
170698,4093,1705,2/02/2018,H,f,RR,3,6238,BRA,0,0,365,118,0,0,24.281998,0,6218,DOM,0,0,468,75,0,0,24.416153,0,6-7(8) 6-1 6-4,0,2,1,18,11,0,1,t,170698,0,145,3,2,85,54,46,18,15,4,5,3,4,115,65,43,23,14,6,10
170431,4087,289,1/01/2018,H,f,R16,3,11553,USA,0,Q,175,299,0,0,19.975359,0,4994,GER,8,0,33,1302,0,0,30.362764,190,6-2 5-7 6-4,0,2,1,17,13,0,0,t,170431,0,152,12,3,111,67,48,22,15,6,8,11,3,83,50,37,17,15,4,8
170743,4095,6201,3/02/2018,H,f,RR,3,4654,URU,0,0,32,1380,0,0,32.07666,180,8749,ESA,0,0,0,0,0,0,23.162218,0,6-1 6-3,0,2,0,12,4,0,0,t,170743,0,55,3,2,41,28,25,8,8,1,1,1,6,68,44,26,8,8,4,8
170419,4087,275,1/01/2018,H,f,R32,3,45105,AUS,0,WC,208,245,0,0,18.872005,183,5438,USA,0,0,44,1055,0,0,28.021902,188,7-6(7) 6-4,0,2,0,12,10,1,0,t,170419,0,104,9,3,66,37,32,17,11,2,3,6,2,80,43,33,17,11,4,6
170849,4098,272,5/02/2018,H,t,R32,3,6061,SVK,0,Q,187,284,0,0,25.253935,0,5420,MDA,0,0,89,618,0,0,28.235455,175,6-3 6-3,0,2,0,12,6,0,0,t,170849,0,77,2,1,58,36,25,13,9,3,4,2,3,53,31,20,8,9,5,9
170478,4089,276,1/01/2018,H,f,R32,3,11769,CHI,0,0,113,523,0,0,22.225872,0,4664,ESP,0,PR,1690,1,0,0,31.939768,180,6-7(4) 6-4 7-5,0,2,1,19,15,0,1,t,170478,0,150,9,5,105,63,48,24,17,5,7,4,5,109,68,47,24,17,5,9
170905,4100,275,12/02/2018,H,t,R32,3,5367,GER,0,0,63,816,0,0,28.580425,185,4879,SLO,0,0,108,526,0,0,30.94319,188,6-4 6-2,0,2,0,12,6,0,0,t,170905,0,79,6,0,51,37,28,11,9,0,0,3,2,80,45,28,16,9,9,12
170501,4090,271,8/01/2018,H,f,R32,3,33214,CAN,0,0,50,981,0,0,18.735113,185,4296,BRA,0,Q,100,566,0,0,33.930183,178,6-3 6-2,0,2,0,12,5,0,0,t,170501,0,56,9,2,43,26,24,12,9,0,0,3,0,48,36,22,5,8,0,3
170864,4098,290,5/02/2018,H,t,R16,3,9719,GER,0,0,82,669,0,0,22.644764,0,5303,POR,7,0,68,755,0,0,28.85421,185,7-5 7-6(6),0,2,0,13,11,1,0,t,170864,0,100,9,1,87,51,36,21,12,3,4,2,2,77,42,30,20,12,2,4
170477,4089,275,1/01/2018,H,f,R32,3,5902,HUN,0,0,85,630,0,0,25.897331,188,6030,ARG,0,0,95,590,0,0,25.377138,0,6-0 6-3,0,2,0,12,3,0,0,t,170477,0,55,2,0,36,26,21,7,7,0,0,2,2,49,27,12,11,8,4,9
170905,4100,275,12/02/2018,H,t,R32,3,5367,GER,0,0,63,816,0,0,28.580425,185,4879,SLO,0,0,108,526,0,0,30.94319,188,6-4 6-2,0,2,0,12,6,0,0,t,170905,0,79,6,0,51,37,28,11,9,0,0,3,2,80,45,28,16,9,9,12
170437,4087,295,1/01/2018,H,f,QF,3,45105,AUS,0,WC,208,245,0,0,18.872005,183,11553,USA,0,Q,175,299,0,0,19.975359,0,6-4 6-0,0,2,0,12,4,0,0,t,170437,0,74,6,1,46,23,18,17,8,3,3,3,5,51,29,18,8,8,3,7
170501,4090,271,8/01/2018,H,f,R32,3,33214,CAN,0,0,50,981,0,0,18.735113,185,4296,BRA,0,Q,100,566,0,0,33.930183,178,6-3 6-2,0,2,0,12,5,0,0,t,170501,0,56,9,2,43,26,24,12,9,0,0,3,0,48,36,22,5,8,0,3
170956,4101,297,12/02/2018,H,t,QF,3,3819,SUI,1,0,2,9605,0,0,36.514717,185,4894,NED,0,0,42,1175,0,0,30.855577,190,4-6 6-1 6-1,0,2,1,16,8,0,0,t,170956,0,79,6,1,61,35,26,19,12,0,1,9,2,70,46,28,9,12,3,8
170498,4089,298,1/01/2018,H,f,SF,3,4728,RSA,2,0,14,2480,0,0,31.624914,203,5324,FRA,4,0,41,1155,0,0,28.65161,196,6-7(6) 7-6(2) 6-1,0,2,1,18,13,1,1,t,170498,0,139,26,3,107,74,55,22,16,4,5,6,4,101,52,40,28,15,6,9
170796,4096,273,5/02/2018,H,t,R32,3,5349,AUS,0,PR,109,521,0,0,28.646133,183,5209,JPN,8,0,41,1235,0,0,29.382614,173,5-7 6-3 6-4,0,2,1,17,14,0,0,t,170796,0,124,3,3,86,37,30,29,16,3,6,1,2,96,43,29,29,15,5,9
